AGS,Jahr,Anlagen_kumuliert,Nettoleistung_kW_kumuliert,Wind_Density_kW_km2_kumuliert
07317,1960,0,0,0
07317,1961,0,0,0
07317,1962,0,0,0
07317,1963,0,0,0
07317,1964,0,0,0
07317,1965,0,0,0
07317,1966,0,0,0
07317,1967,0,0,0
07317,1968,0,0,0
07317,1969,0,0,0
07317,1970,0,0,0
07317,1971,0,0,0
07317,1972,0,0,0
07317,1973,0,0,0
07317,1974,0,0,0
07317,1975,0,0,0
07317,1976,0,0,0
07317,1977,0,0,0
07317,1978,0,0,0
07317,1979,0,0,0
07317,1980,0,0,0
07317,1981,0,0,0
07317,1982,0,0,0
07317,1983,0,0,0
07317,1984,0,0,0
07317,1985,0,0,0
07317,1986,0,0,0
07317,1987,0,0,0
07317,1988,0,0,0
07317,1989,0,0,0
07317,1990,0,0,0
07317,1991,0,0,0
07317,1992,0,0,0
07317,1993,0,0,0
07317,1994,0,0,0
07317,1995,0,0,0
07317,1996,0,0,0
07317,1997,0,0,0
07317,1998,0,0,0
07317,1999,0,0,0
07317,2000,0,0,0
07317,2001,0,0,0
07317,2002,0,0,0
07317,2003,0,0,0
07317,2004,0,0,0
07317,2005,0,0,0
07317,2006,0,0,0
07317,2007,0,0,0
07317,2008,0,0,0
07317,2009,0,0,0
07317,2010,0,0,0
07317,2011,0,0,0
07317,2012,0,0,0
07317,2013,0,0,0
07317,2014,0,0,0
07317,2015,0,0,0
07317,2016,2,6600,107.57946210268949
07317,2017,2,6600,107.57946210268949
07317,2018,2,6600,107.57946210268949
07317,2019,2,6600,107.57946210268949
07317,2020,2,6600,107.57946210268949
07317,2021,2,6600,107.57946210268949
07317,2022,2,6600,107.57946210268949
07317,2023,2,6600,107.57946210268949
07319,1960,0,0,0
07319,1961,0,0,0
07319,1962,0,0,0
07319,1963,0,0,0
07319,1964,0,0,0
07319,1965,0,0,0
07319,1966,0,0,0
07319,1967,0,0,0
07319,1968,0,0,0
07319,1969,0,0,0
07319,1970,0,0,0
07319,1971,0,0,0
07319,1972,0,0,0
07319,1973,0,0,0
07319,1974,0,0,0
07319,1975,0,0,0
07319,1976,0,0,0
07319,1977,0,0,0
07319,1978,0,0,0
07319,1979,0,0,0
07319,1980,0,0,0
07319,1981,0,0,0
07319,1982,0,0,0
07319,1983,0,0,0
07319,1984,0,0,0
07319,1985,0,0,0
07319,1986,0,0,0
07319,1987,0,0,0
07319,1988,0,0,0
07319,1989,0,0,0
07319,1990,0,0,0
07319,1991,0,0,0
07319,1992,0,0,0
07319,1993,0,0,0
07319,1994,0,0,0
07319,1995,0,0,0
07319,1996,0,0,0
07319,1997,0,0,0
07319,1998,0,0,0
07319,1999,0,0,0
07319,2000,0,0,0
07319,2001,3,4500,41.38692173273245
07319,2002,3,4500,41.38692173273245
07319,2003,3,4500,41.38692173273245
07319,2004,3,4500,41.38692173273245
07319,2005,3,4500,41.38692173273245
07319,2006,4,6000,55.18256231030994
07319,2007,4,6000,55.18256231030994
07319,2008,4,6000,55.18256231030994
07319,2009,4,6000,55.18256231030994
07319,2010,4,6000,55.18256231030994
07319,2011,5,9000,82.7738434654649
07319,2012,11,27000,248.32153039639473
07319,2013,11,27000,248.32153039639473
07319,2014,11,27000,248.32153039639473
07319,2015,11,27000,248.32153039639473
07319,2016,11,27000,248.32153039639473
07319,2017,11,27000,248.32153039639473
07319,2018,11,27000,248.32153039639473
07319,2019,11,27000,248.32153039639473
07319,2020,11,27000,248.32153039639473
07319,2021,11,27000,248.32153039639473
07319,2022,11,27000,248.32153039639473
07319,2023,11,27000,248.32153039639473
07331,1960,0,0,0
07331,1961,0,0,0
07331,1962,0,0,0
07331,1963,0,0,0
07331,1964,0,0,0
07331,1965,0,0,0
07331,1966,0,0,0
07331,1967,0,0,0
07331,1968,0,0,0
07331,1969,0,0,0
07331,1970,0,0,0
07331,1971,0,0,0
07331,1972,0,0,0
07331,1973,0,0,0
07331,1974,0,0,0
07331,1975,0,0,0
07331,1976,0,0,0
07331,1977,0,0,0
07331,1978,0,0,0
07331,1979,0,0,0
07331,1980,0,0,0
07331,1981,0,0,0
07331,1982,0,0,0
07331,1983,0,0,0
07331,1984,0,0,0
07331,1985,0,0,0
07331,1986,0,0,0
07331,1987,0,0,0
07331,1988,0,0,0
07331,1989,0,0,0
07331,1990,0,0,0
07331,1991,0,0,0
07331,1992,0,0,0
07331,1993,0,0,0
07331,1994,0,0,0
07331,1995,0,0,0
07331,1996,0,0,0
07331,1997,0,0,0
07331,1998,1,1000,1.7004778342714302
07331,1999,8,5200,8.842484738211438
07331,2000,8,5200,8.842484738211438
07331,2001,11,10600,18.02506504327716
07331,2002,19,22600,38.43079905453432
07331,2003,19,22600,38.43079905453432
07331,2004,20,24400,41.491659156222894
07331,2005,26,29200,49.65395276072576
07331,2006,31,33200,56.45586409781148
07331,2007,31,33200,56.45586409781148
07331,2008,31,33200,56.45586409781148
07331,2009,39,49200,83.66350944615436
07331,2010,43,52400,89.10503851582294
07331,2011,53,76900,130.76674545547297
07331,2012,76,147190,250.2933324264118
07331,2013,117,264515,449.8018943323073
07331,2014,135,317670,540.1907936130052
07331,2015,144,346990,590.0488037138435
07331,2016,145,349990,595.1502372166578
07331,2017,149,364290,619.4670702467392
07331,2018,149,364290,619.4670702467392
07331,2019,151,368890,627.2892682843878
07331,2020,152,373090,634.4312751883278
07331,2021,152,373090,634.4312751883278
07331,2022,159,401190,682.214702331355
07331,2023,167,443870,754.7910962980596
07332,1960,0,0,0
07332,1961,0,0,0
07332,1962,0,0,0
07332,1963,0,0,0
07332,1964,0,0,0
07332,1965,0,0,0
07332,1966,0,0,0
07332,1967,0,0,0
07332,1968,0,0,0
07332,1969,0,0,0
07332,1970,0,0,0
07332,1971,0,0,0
07332,1972,0,0,0
07332,1973,0,0,0
07332,1974,0,0,0
07332,1975,0,0,0
07332,1976,0,0,0
07332,1977,0,0,0
07332,1978,0,0,0
07332,1979,0,0,0
07332,1980,0,0,0
07332,1981,0,0,0
07332,1982,0,0,0
07332,1983,0,0,0
07332,1984,0,0,0
07332,1985,0,0,0
07332,1986,0,0,0
07332,1987,0,0,0
07332,1988,0,0,0
07332,1989,0,0,0
07332,1990,0,0,0
07332,1991,0,0,0
07332,1992,0,0,0
07332,1993,0,0,0
07332,1994,0,0,0
07332,1995,0,0,0
07332,1996,0,0,0
07332,1997,0,0,0
07332,1998,0,0,0
07332,1999,0,0,0
07332,2000,0,0,0
07332,2001,2,3600,6.0543885908410555
07332,2002,2,3600,6.0543885908410555
07332,2003,5,9000,15.135971477102638
07332,2004,5,9000,15.135971477102638
07332,2005,5,9000,15.135971477102638
07332,2006,5,9000,15.135971477102638
07332,2007,5,9000,15.135971477102638
07332,2008,5,9000,15.135971477102638
07332,2009,5,9000,15.135971477102638
07332,2010,7,13000,21.863069911370477
07332,2011,7,13000,21.863069911370477
07332,2012,7,13000,21.863069911370477
07332,2013,7,13000,21.863069911370477
07332,2014,9,19100,32.12189502362893
07332,2015,9,19100,32.12189502362893
07332,2016,10,21450,36.07406535376129
07332,2017,12,27010,45.42473217739359
07332,2018,12,27010,45.42473217739359
07332,2019,12,27010,45.42473217739359
07332,2020,12,27010,45.42473217739359
07332,2021,12,27010,45.42473217739359
07332,2022,12,27010,45.42473217739359
07332,2023,12,27010,45.42473217739359
07333,1960,0,0,0
07333,1961,0,0,0
07333,1962,0,0,0
07333,1963,0,0,0
07333,1964,0,0,0
07333,1965,0,0,0
07333,1966,0,0,0
07333,1967,0,0,0
07333,1968,0,0,0
07333,1969,0,0,0
07333,1970,0,0,0
07333,1971,0,0,0
07333,1972,0,0,0
07333,1973,0,0,0
07333,1974,0,0,0
07333,1975,0,0,0
07333,1976,0,0,0
07333,1977,0,0,0
07333,1978,0,0,0
07333,1979,0,0,0
07333,1980,0,0,0
07333,1981,0,0,0
07333,1982,0,0,0
07333,1983,0,0,0
07333,1984,0,0,0
07333,1985,0,0,0
07333,1986,0,0,0
07333,1987,0,0,0
07333,1988,0,0,0
07333,1989,0,0,0
07333,1990,0,0,0
07333,1991,0,0,0
07333,1992,0,0,0
07333,1993,0,0,0
07333,1994,0,0,0
07333,1995,0,0,0
07333,1996,0,0,0
07333,1997,0,0,0
07333,1998,1,500,0.7746893495708221
07333,1999,2,1000,1.5493786991416443
07333,2000,5,5000,7.746893495708221
07333,2001,6,6500,10.070961544420689
07333,2002,7,8500,13.169718942703977
07333,2003,9,11800,18.282668649871404
07333,2004,10,13600,21.071550308326362
07333,2005,10,13600,21.071550308326362
07333,2006,10,13600,21.071550308326362
07333,2007,10,13600,21.071550308326362
07333,2008,10,13600,21.071550308326362
07333,2009,10,13600,21.071550308326362
07333,2010,11,21180,32.81584084782003
07333,2011,12,24230,37.54144588020204
07333,2012,18,43380,67.21204796876452
07333,2013,29,77145,119.52681974528215
07333,2014,59,165930,257.08840754857306
07333,2015,69,196115,303.8564035821636
07333,2016,72,205195,317.9247621703697
07333,2017,80,230545,357.20151219361037
07333,2018,87,251545,389.7384648755849
07333,2019,93,270895,419.71894270397576
07333,2020,94,273895,424.3670788014007
07333,2021,96,281095,435.5226054352205
07333,2022,98,289495,448.53738650801034
07333,2023,99,293095,454.11514982492025
07334,1960,0,0,0
07334,1961,0,0,0
07334,1962,0,0,0
07334,1963,0,0,0
07334,1964,0,0,0
07334,1965,0,0,0
07334,1966,0,0,0
07334,1967,0,0,0
07334,1968,0,0,0
07334,1969,0,0,0
07334,1970,0,0,0
07334,1971,0,0,0
07334,1972,0,0,0
07334,1973,0,0,0
07334,1974,0,0,0
07334,1975,0,0,0
07334,1976,0,0,0
07334,1977,0,0,0
07334,1978,0,0,0
07334,1979,0,0,0
07334,1980,0,0,0
07334,1981,0,0,0
07334,1982,0,0,0
07334,1983,0,0,0
07334,1984,0,0,0
07334,1985,0,0,0
07334,1986,0,0,0
07334,1987,0,0,0
07334,1988,0,0,0
07334,1989,0,0,0
07334,1990,0,0,0
07334,1991,0,0,0
07334,1992,0,0,0
07334,1993,0,0,0
07334,1994,0,0,0
07334,1995,0,0,0
07334,1996,0,0,0
07334,1997,0,0,0
07334,1998,0,0,0
07334,1999,0,0,0
07334,2000,0,0,0
07334,2001,0,0,0
07334,2002,0,0,0
07334,2003,3,4500,9.712509712509712
07334,2004,7,10500,22.66252266252266
07334,2005,9,13500,29.13752913752914
07334,2006,12,18000,38.85003885003885
07334,2007,12,18000,38.85003885003885
07334,2008,12,18000,38.85003885003885
07334,2009,13,20000,43.1667098333765
07334,2010,13,20000,43.1667098333765
07334,2011,13,20000,43.1667098333765
07334,2012,13,20000,43.1667098333765
07334,2013,13,20000,43.1667098333765
07334,2014,13,20000,43.1667098333765
07334,2015,13,20000,43.1667098333765
07334,2016,13,20000,43.1667098333765
07334,2017,22,48200,104.03177069843737
07334,2018,26,61400,132.52179918846585
07334,2019,30,75200,162.30682897349564
07334,2020,30,75200,162.30682897349564
07334,2021,30,75200,162.30682897349564
07334,2022,30,75200,162.30682897349564
07334,2023,30,75200,162.30682897349564
07335,1960,0,0,0
07335,1961,0,0,0
07335,1962,0,0,0
07335,1963,0,0,0
07335,1964,0,0,0
07335,1965,0,0,0
07335,1966,0,0,0
07335,1967,0,0,0
07335,1968,0,0,0
07335,1969,0,0,0
07335,1970,0,0,0
07335,1971,0,0,0
07335,1972,0,0,0
07335,1973,0,0,0
07335,1974,0,0,0
07335,1975,0,0,0
07335,1976,0,0,0
07335,1977,0,0,0
07335,1978,0,0,0
07335,1979,0,0,0
07335,1980,0,0,0
07335,1981,0,0,0
07335,1982,0,0,0
07335,1983,0,0,0
07335,1984,0,0,0
07335,1985,0,0,0
07335,1986,0,0,0
07335,1987,0,0,0
07335,1988,0,0,0
07335,1989,0,0,0
07335,1990,0,0,0
07335,1991,0,0,0
07335,1992,0,0,0
07335,1993,0,0,0
07335,1994,0,0,0
07335,1995,0,0,0
07335,1996,0,0,0
07335,1997,0,0,0
07335,1998,0,0,0
07335,1999,1,1000,1.562597662353897
07335,2000,4,3500,5.469091818238639
07335,2001,4,3500,5.469091818238639
07335,2002,7,9500,14.844677792362022
07335,2003,15,21750,33.98649915619726
07335,2004,19,29350,45.86224139008688
07335,2005,21,33350,52.112632039502465
07335,2006,27,45350,70.86380398774924
07335,2007,35,61350,95.86536658541158
07335,2008,35,61350,95.86536658541158
07335,2009,37,65350,102.11575723482717
07335,2010,37,65350,102.11575723482717
07335,2011,37,65350,102.11575723482717
07335,2012,37,65350,102.11575723482717
07335,2013,40,73150,114.30401900118757
07335,2014,45,88475,138.25082817676105
07335,2015,45,88475,138.25082817676105
07335,2016,45,88475,138.25082817676105
07335,2017,46,90775,141.844802800175
07335,2018,46,90775,141.844802800175
07335,2019,49,100675,157.31451965747857
07335,2020,50,103975,162.47109194324645
07335,2021,50,103975,162.47109194324645
07335,2022,51,107275,167.6276642290143
07335,2023,51,107275,167.6276642290143
07336,1960,0,0,0
07336,1961,0,0,0
07336,1962,0,0,0
07336,1963,0,0,0
07336,1964,0,0,0
07336,1965,0,0,0
07336,1966,0,0,0
07336,1967,0,0,0
07336,1968,0,0,0
07336,1969,0,0,0
07336,1970,0,0,0
07336,1971,0,0,0
07336,1972,0,0,0
07336,1973,0,0,0
07336,1974,0,0,0
07336,1975,0,0,0
07336,1976,0,0,0
07336,1977,0,0,0
07336,1978,0,0,0
07336,1979,0,0,0
07336,1980,0,0,0
07336,1981,0,0,0
07336,1982,0,0,0
07336,1983,0,0,0
07336,1984,0,0,0
07336,1985,0,0,0
07336,1986,0,0,0
07336,1987,0,0,0
07336,1988,0,0,0
07336,1989,0,0,0
07336,1990,0,0,0
07336,1991,0,0,0
07336,1992,0,0,0
07336,1993,0,0,0
07336,1994,0,0,0
07336,1995,0,0,0
07336,1996,0,0,0
07336,1997,0,0,0
07336,1998,0,0,0
07336,1999,0,0,0
07336,2000,0,0,0
07336,2001,0,0,0
07336,2002,5,4000,6.973379125189589
07336,2003,7,7350,12.81358414253587
07336,2004,13,14950,26.06300448039609
07336,2005,13,14950,26.06300448039609
07336,2006,13,14950,26.06300448039609
07336,2007,17,21750,37.91774899321839
07336,2008,17,21750,37.91774899321839
07336,2009,25,38950,67.90327923153362
07336,2010,25,38950,67.90327923153362
07336,2011,27,42950,74.87665835672321
07336,2012,29,49050,85.51106152263733
07336,2013,30,49055,85.51977824654382
07336,2014,35,63265,110.29270758877983
07336,2015,44,87715,152.9174874915012
07336,2016,45,91165,158.9320269869772
07336,2017,45,91165,158.9320269869772
07336,2018,48,101065,176.19114032182145
07336,2019,51,111415,194.2347588082495
07336,2020,60,141615,246.8837712034309
07336,2021,63,157515,274.6029532260595
07336,2022,63,157515,274.6029532260595
07336,2023,65,168515,293.7797458203309
07337,1960,0,0,0
07337,1961,0,0,0
07337,1962,0,0,0
07337,1963,0,0,0
07337,1964,0,0,0
07337,1965,0,0,0
07337,1966,0,0,0
07337,1967,0,0,0
07337,1968,0,0,0
07337,1969,0,0,0
07337,1970,0,0,0
07337,1971,0,0,0
07337,1972,0,0,0
07337,1973,0,0,0
07337,1974,0,0,0
07337,1975,0,0,0
07337,1976,0,0,0
07337,1977,0,0,0
07337,1978,0,0,0
07337,1979,0,0,0
07337,1980,0,0,0
07337,1981,0,0,0
07337,1982,0,0,0
07337,1983,0,0,0
07337,1984,0,0,0
07337,1985,0,0,0
07337,1986,0,0,0
07337,1987,0,0,0
07337,1988,0,0,0
07337,1989,0,0,0
07337,1990,0,0,0
07337,1991,0,0,0
07337,1992,0,0,0
07337,1993,0,0,0
07337,1994,0,0,0
07337,1995,0,0,0
07337,1996,0,0,0
07337,1997,0,0,0
07337,1998,0,0,0
07337,1999,0,0,0
07337,2000,0,0,0
07337,2001,0,0,0
07337,2002,0,0,0
07337,2003,0,0,0
07337,2004,0,0,0
07337,2005,4,6000,9.375732479099929
07337,2006,4,6000,9.375732479099929
07337,2007,4,6000,9.375732479099929
07337,2008,7,12000,18.751464958199858
07337,2009,7,12000,18.751464958199858
07337,2010,8,14050,21.954840221892333
07337,2011,10,18150,28.361590749277287
07337,2012,10,18150,28.361590749277287
07337,2013,10,18150,28.361590749277287
07337,2014,16,33330,52.082193921400105
07337,2015,16,33330,52.082193921400105
07337,2016,16,33330,52.082193921400105
07337,2017,20,46530,72.70880537541996
07337,2018,20,46530,72.70880537541996
07337,2019,20,46530,72.70880537541996
07337,2020,20,46530,72.70880537541996
07337,2021,20,46530,72.70880537541996
07337,2022,20,46530,72.70880537541996
07337,2023,20,46530,72.70880537541996
07338,1960,0,0,0
07338,1961,0,0,0
07338,1962,0,0,0
07338,1963,0,0,0
07338,1964,0,0,0
07338,1965,0,0,0
07338,1966,0,0,0
07338,1967,0,0,0
07338,1968,0,0,0
07338,1969,0,0,0
07338,1970,0,0,0
07338,1971,0,0,0
07338,1972,0,0,0
07338,1973,0,0,0
07338,1974,0,0,0
07338,1975,0,0,0
07338,1976,0,0,0
07338,1977,0,0,0
07338,1978,0,0,0
07338,1979,0,0,0
07338,1980,0,0,0
07338,1981,0,0,0
07338,1982,0,0,0
07338,1983,0,0,0
07338,1984,0,0,0
07338,1985,0,0,0
07338,1986,0,0,0
07338,1987,0,0,0
07338,1988,0,0,0
07338,1989,0,0,0
07338,1990,0,0,0
07338,1991,0,0,0
07338,1992,0,0,0
07338,1993,0,0,0
07338,1994,0,0,0
07338,1995,0,0,0
07338,1996,0,0,0
07338,1997,0,0,0
07338,1998,0,0,0
07338,1999,0,0,0
07338,2000,0,0,0
07338,2001,0,0,0
07338,2002,1,2000,6.557162060260319
07338,2003,1,2000,6.557162060260319
07338,2004,2,4000,13.114324120520639
07338,2005,6,10800,35.40867512540572
07338,2006,7,12800,41.96583718566605
07338,2007,7,12800,41.96583718566605
07338,2008,9,16800,55.08016130618668
07338,2009,9,16800,55.08016130618668
07338,2010,9,16800,55.08016130618668
07338,2011,13,25800,84.58739057735812
07338,2012,13,25800,84.58739057735812
07338,2013,14,28100,92.12812694665749
07338,2014,14,28100,92.12812694665749
07338,2015,14,28100,92.12812694665749
07338,2016,18,37700,123.60250483590703
07338,2017,18,37700,123.60250483590703
07338,2018,18,37700,123.60250483590703
07338,2019,18,37700,123.60250483590703
07338,2020,19,40100,131.4710993082194
07338,2021,19,40100,131.4710993082194
07338,2022,19,40100,131.4710993082194
07338,2023,19,40100,131.4710993082194
07339,1960,0,0,0
07339,1961,0,0,0
07339,1962,0,0,0
07339,1963,0,0,0
07339,1964,0,0,0
07339,1965,0,0,0
07339,1966,0,0,0
07339,1967,0,0,0
07339,1968,0,0,0
07339,1969,0,0,0
07339,1970,0,0,0
07339,1971,0,0,0
07339,1972,0,0,0
07339,1973,0,0,0
07339,1974,0,0,0
07339,1975,0,0,0
07339,1976,0,0,0
07339,1977,0,0,0
07339,1978,0,0,0
07339,1979,0,0,0
07339,1980,0,0,0
07339,1981,0,0,0
07339,1982,0,0,0
07339,1983,0,0,0
07339,1984,0,0,0
07339,1985,0,0,0
07339,1986,0,0,0
07339,1987,0,0,0
07339,1988,0,0,0
07339,1989,0,0,0
07339,1990,0,0,0
07339,1991,0,0,0
07339,1992,0,0,0
07339,1993,0,0,0
07339,1994,0,0,0
07339,1995,0,0,0
07339,1996,0,0,0
07339,1997,0,0,0
07339,1998,1,1000,1.6519641854164602
07339,1999,1,1000,1.6519641854164602
07339,2000,3,2200,3.634321207916212
07339,2001,3,2200,3.634321207916212
07339,2002,8,8000,13.215713483331681
07339,2003,8,8000,13.215713483331681
07339,2004,8,8000,13.215713483331681
07339,2005,10,11000,18.17160603958106
07339,2006,13,13400,22.136320084580564
07339,2007,14,14200,23.457891432913733
07339,2008,14,14200,23.457891432913733
07339,2009,14,14200,23.457891432913733
07339,2010,21,22200,36.67360491624542
07339,2011,25,31400,51.87167542207685
07339,2012,33,50550,83.50678957280206
07339,2013,38,65100,107.54286847061155
07339,2014,49,94560.5,156.21055935507317
07339,2015,52,96960.5,160.17527340007268
07339,2016,57,109260.5,180.49443288069514
07339,2017,60,116960.5,193.2145571084019
07339,2018,60,116960.5,193.2145571084019
07339,2019,60,116960.5,193.2145571084019
07339,2020,60,116960.5,193.2145571084019
07339,2021,60,116960.5,193.2145571084019
07339,2022,61,119310.5,197.09667294413057
07339,2023,62,119321.3,197.11451415733308
07340,1960,0,0,0
07340,1961,0,0,0
07340,1962,0,0,0
07340,1963,0,0,0
07340,1964,0,0,0
07340,1965,0,0,0
07340,1966,0,0,0
07340,1967,0,0,0
07340,1968,0,0,0
07340,1969,0,0,0
07340,1970,0,0,0
07340,1971,0,0,0
07340,1972,0,0,0
07340,1973,0,0,0
07340,1974,0,0,0
07340,1975,0,0,0
07340,1976,0,0,0
07340,1977,0,0,0
07340,1978,0,0,0
07340,1979,0,0,0
07340,1980,0,0,0
07340,1981,0,0,0
07340,1982,0,0,0
07340,1983,0,0,0
07340,1984,0,0,0
07340,1985,0,0,0
07340,1986,0,0,0
07340,1987,0,0,0
07340,1988,0,0,0
07340,1989,0,0,0
07340,1990,0,0,0
07340,1991,0,0,0
07340,1992,0,0,0
07340,1993,0,0,0
07340,1994,0,0,0
07340,1995,0,0,0
07340,1996,0,0,0
07340,1997,0,0,0
07340,1998,0,0,0
07340,1999,1,1000,1.0486687150662235
07340,2000,1,1000,1.0486687150662235
07340,2001,3,3310,3.4710934468691996
07340,2002,6,8810,9.238771379733429
07340,2003,7,10310,10.811774452332763
07340,2004,7,10310,10.811774452332763
07340,2005,7,10310,10.811774452332763
07340,2006,10,16910,17.732987971769838
07340,2007,14,22510,23.605532776140688
07340,2008,17,28510,29.89754506653803
07340,2009,23,41110,43.11077087637244
07340,2010,23,41110,43.11077087637244
07340,2011,23,41110,43.11077087637244
07340,2012,23,41110,43.11077087637244
07340,2013,27,50310,52.7585230549817
07340,2014,29,56910,59.679736574418776
07340,2015,29,56910,59.679736574418776
07340,2016,35,75910,79.60444216067702
07340,2017,37,82510,86.5256556801141
07340,2018,45,108460,113.73860883608259
07340,2019,45,108460,113.73860883608259
07340,2020,47,116860,122.54742604263886
07340,2021,47,116860,122.54742604263886
07340,2022,47,116860,122.54742604263886
07340,2023,47,116860,122.54742604263886
08111,1960,0,0,0
08111,1961,0,0,0
08111,1962,0,0,0
08111,1963,0,0,0
08111,1964,0,0,0
08111,1965,0,0,0
08111,1966,0,0,0
08111,1967,0,0,0
08111,1968,0,0,0
08111,1969,0,0,0
08111,1970,0,0,0
08111,1971,0,0,0
08111,1972,0,0,0
08111,1973,0,0,0
08111,1974,0,0,0
08111,1975,0,0,0
08111,1976,0,0,0
08111,1977,0,0,0
08111,1978,0,0,0
08111,1979,0,0,0
08111,1980,0,0,0
08111,1981,0,0,0
08111,1982,0,0,0
08111,1983,0,0,0
08111,1984,0,0,0
08111,1985,0,0,0
08111,1986,0,0,0
08111,1987,0,0,0
08111,1988,0,0,0
08111,1989,0,0,0
08111,1990,0,0,0
08111,1991,0,0,0
08111,1992,0,0,0
08111,1993,0,0,0
08111,1994,0,0,0
08111,1995,0,0,0
08111,1996,0,0,0
08111,1997,0,0,0
08111,1998,0,0,0
08111,1999,0,0,0
08111,2000,0,0,0
08111,2001,0,0,0
08111,2002,0,0,0
08111,2003,0,0,0
08111,2004,0,0,0
08111,2005,0,0,0
08111,2006,0,0,0
08111,2007,0,0,0
08111,2008,0,0,0
08111,2009,0,0,0
08111,2010,1,0.6,0.0028939372015627258
08111,2011,1,0.6,0.0028939372015627258
08111,2012,1,0.6,0.0028939372015627258
08111,2013,1,0.6,0.0028939372015627258
08111,2014,1,0.6,0.0028939372015627258
08111,2015,1,0.6,0.0028939372015627258
08111,2016,1,0.6,0.0028939372015627258
08111,2017,1,0.6,0.0028939372015627258
08111,2018,1,0.6,0.0028939372015627258
08111,2019,1,0.6,0.0028939372015627258
08111,2020,1,0.6,0.0028939372015627258
08111,2021,1,0.6,0.0028939372015627258
08111,2022,1,0.6,0.0028939372015627258
08111,2023,1,0.6,0.0028939372015627258
08116,1960,0,0,0
08116,1961,0,0,0
08116,1962,0,0,0
08116,1963,0,0,0
08116,1964,0,0,0
08116,1965,0,0,0
08116,1966,0,0,0
08116,1967,0,0,0
08116,1968,0,0,0
08116,1969,0,0,0
08116,1970,0,0,0
08116,1971,0,0,0
08116,1972,0,0,0
08116,1973,0,0,0
08116,1974,0,0,0
08116,1975,0,0,0
08116,1976,0,0,0
08116,1977,0,0,0
08116,1978,0,0,0
08116,1979,0,0,0
08116,1980,0,0,0
08116,1981,0,0,0
08116,1982,0,0,0
08116,1983,0,0,0
08116,1984,0,0,0
08116,1985,0,0,0
08116,1986,0,0,0
08116,1987,0,0,0
08116,1988,0,0,0
08116,1989,0,0,0
08116,1990,0,0,0
08116,1991,0,0,0
08116,1992,0,0,0
08116,1993,0,0,0
08116,1994,0,0,0
08116,1995,0,0,0
08116,1996,0,0,0
08116,1997,0,0,0
08116,1998,0,0,0
08116,1999,0,0,0
08116,2000,3,2250,3.5086624978558176
08116,2001,3,2250,3.5086624978558176
08116,2002,3,2250,3.5086624978558176
08116,2003,3,2250,3.5086624978558176
08116,2004,3,2250,3.5086624978558176
08116,2005,3,2250,3.5086624978558176
